id,stdorToU,datetime,Ppower,Qpower
MAC004016,Std,2013-06-20 23:00:00.0000000,0.531,0.000531
MAC004016,Std,2013-06-20 23:30:00.0000000,0.352,0.000352
MAC004016,Std,2013-06-21 00:00:00.0000000,0.685,0.000685
MAC004016,Std,2013-06-21 00:30:00.0000000,0.274,0.000274
MAC004016,Std,2013-06-21 01:00:00.0000000,0.217,0.000217
MAC004016,Std,2013-06-21 01:30:00.0000000,0.226,0.000226
MAC004016,Std,2013-06-21 02:00:00.0000000,0.223,0.000223
MAC004016,Std,2013-06-21 02:30:00.0000000,0.212,0.000212
MAC004016,Std,2013-06-21 03:00:00.0000000,0.178,0.000178
MAC004016,Std,2013-06-21 03:30:00.0000000,0.183,0.000183
MAC004016,Std,2013-06-21 04:00:00.0000000,0.18,0.0001799999999999
MAC004016,Std,2013-06-21 04:30:00.0000000,0.215,0.000215
MAC004016,Std,2013-06-21 05:00:00.0000000,0.223,0.000223
MAC004016,Std,2013-06-21 05:30:00.0000000,0.187,0.000187
MAC004016,Std,2013-06-21 06:00:00.0000000,0.331,0.000331
MAC004016,Std,2013-06-21 06:30:00.0000000,0.434,0.000434
MAC004016,Std,2013-06-21 07:00:00.0000000,0.594,0.000594
MAC004016,Std,2013-06-21 07:30:00.0000000,0.425,0.000425
MAC004016,Std,2013-06-21 08:00:00.0000000,0.172,0.0001719999999999
MAC004016,Std,2013-06-21 08:30:00.0000000,0.308,0.000308
MAC004016,Std,2013-06-21 09:00:00.0000000,0.178,0.000178
MAC004016,Std,2013-06-21 09:30:00.0000000,0.208,0.000208
MAC004016,Std,2013-06-21 10:00:00.0000000,0.179,0.000179
MAC004016,Std,2013-06-21 10:30:00.0000000,0.165,0.000165
MAC004016,Std,2013-06-21 11:00:00.0000000,0.168,0.000168
MAC004016,Std,2013-06-21 11:30:00.0000000,0.192,0.000192
MAC004016,Std,2013-06-21 12:00:00.0000000,0.218,0.000218
MAC004016,Std,2013-06-21 12:30:00.0000000,0.261,0.000261
MAC004016,Std,2013-06-21 13:00:00.0000000,0.379,0.000379
MAC004016,Std,2013-06-21 13:30:00.0000000,0.292,0.000292
MAC004016,Std,2013-06-21 14:00:00.0000000,0.425,0.000425
MAC004016,Std,2013-06-21 14:30:00.0000000,0.357,0.000357
MAC004016,Std,2013-06-21 15:00:00.0000000,0.347,0.000347
MAC004016,Std,2013-06-21 15:30:00.0000000,0.731,0.000731
MAC004016,Std,2013-06-21 16:00:00.0000000,1.015,0.0010149999999999
MAC004016,Std,2013-06-21 16:30:00.0000000,1.13,0.00113
MAC004016,Std,2013-06-21 17:00:00.0000000,1.12,0.00112
MAC004016,Std,2013-06-21 17:30:00.0000000,1.135,0.001135
MAC004016,Std,2013-06-21 18:00:00.0000000,1.3329999,0.0013329999
MAC004016,Std,2013-06-21 18:30:00.0000000,1.127,0.001127
MAC004016,Std,2013-06-21 19:00:00.0000000,1.087,0.001087
MAC004016,Std,2013-06-21 19:30:00.0000000,1.091,0.001091
MAC004016,Std,2013-06-21 20:00:00.0000000,1.043,0.0010429999999999
MAC004016,Std,2013-06-21 20:30:00.0000000,1.026,0.001026
MAC004016,Std,2013-06-21 21:00:00.0000000,1.041,0.001041
MAC004016,Std,2013-06-21 21:30:00.0000000,0.902,0.000902
MAC004016,Std,2013-06-21 22:00:00.0000000,0.824,0.000824
MAC004016,Std,2013-06-21 22:30:00.0000000,0.823,0.000823
MAC004016,Std,2013-06-21 23:00:00.0000000,0.853,0.000853
MAC004016,Std,2013-06-21 23:30:00.0000000,0.907,0.000907
MAC004016,Std,2013-06-22 00:00:00.0000000,0.735,0.000735
MAC004016,Std,2013-06-22 00:30:00.0000000,0.374,0.000374
MAC004016,Std,2013-06-22 01:00:00.0000000,0.213,0.000213
MAC004016,Std,2013-06-22 01:30:00.0000000,0.124,0.000124
MAC004016,Std,2013-06-22 02:00:00.0000000,0.12,0.00012
MAC004016,Std,2013-06-22 02:30:00.0000000,0.147,0.000147
MAC004016,Std,2013-06-22 03:00:00.0000000,0.161,0.000161
MAC004016,Std,2013-06-22 03:30:00.0000000,0.126,0.000126
MAC004016,Std,2013-06-22 04:00:00.0000000,0.118,0.000118
MAC004016,Std,2013-06-22 04:30:00.0000000,0.121,0.000121
MAC004016,Std,2013-06-22 05:00:00.0000000,0.118,0.000118
MAC004016,Std,2013-06-22 05:30:00.0000000,0.165,0.000165
MAC004016,Std,2013-06-22 06:00:00.0000000,0.158,0.000158
MAC004016,Std,2013-06-22 06:30:00.0000000,0.161,0.000161
MAC004016,Std,2013-06-22 07:00:00.0000000,0.22,0.00022
MAC004016,Std,2013-06-22 07:30:00.0000000,0.217,0.000217
MAC004016,Std,2013-06-22 08:00:00.0000000,0.392,0.000392
MAC004016,Std,2013-06-22 08:30:00.0000000,0.407,0.0004069999999999
MAC004016,Std,2013-06-22 09:00:00.0000000,0.377,0.000377
MAC004016,Std,2013-06-22 09:30:00.0000000,0.519,0.000519
MAC004016,Std,2013-06-22 10:00:00.0000000,1.342,0.001342
MAC004016,Std,2013-06-22 10:30:00.0000000,0.442,0.000442
MAC004016,Std,2013-06-22 11:00:00.0000000,0.389,0.000389
MAC004016,Std,2013-06-22 11:30:00.0000000,1.024,0.001024
MAC004016,Std,2013-06-22 12:00:00.0000000,0.81,0.00081
MAC004016,Std,2013-06-22 12:30:00.0000000,1.124,0.001124
MAC004016,Std,2013-06-22 13:00:00.0000000,0.747,0.000747
MAC004016,Std,2013-06-22 13:30:00.0000000,0.47,0.00047
MAC004016,Std,2013-06-22 14:00:00.0000000,0.561,0.000561
MAC004016,Std,2013-06-22 14:30:00.0000000,0.597,0.000597
MAC004016,Std,2013-06-22 15:00:00.0000000,0.568,0.0005679999999999
MAC004016,Std,2013-06-22 15:30:00.0000000,0.568,0.0005679999999999
MAC004016,Std,2013-06-22 16:00:00.0000000,0.56,0.00056
MAC004016,Std,2013-06-22 16:30:00.0000000,0.477,0.000477
MAC004016,Std,2013-06-22 17:00:00.0000000,0.495,0.000495
MAC004016,Std,2013-06-22 17:30:00.0000000,0.808,0.000808
MAC004016,Std,2013-06-22 18:00:00.0000000,0.757,0.000757
MAC004016,Std,2013-06-22 18:30:00.0000000,0.746,0.000746
MAC004016,Std,2013-06-22 19:00:00.0000000,0.719,0.000719
MAC004016,Std,2013-06-22 19:30:00.0000000,0.758,0.000758
MAC004016,Std,2013-06-22 20:00:00.0000000,0.799,0.000799
MAC004016,Std,2013-06-22 20:30:00.0000000,0.96,0.00096
MAC004016,Std,2013-06-22 21:00:00.0000000,0.904,0.000904
MAC004016,Std,2013-06-22 21:30:00.0000000,0.798,0.000798
MAC004016,Std,2013-06-22 22:00:00.0000000,0.751,0.000751
MAC004016,Std,2013-06-22 22:30:00.0000000,0.745,0.000745
MAC004016,Std,2013-06-22 23:00:00.0000000,0.794,0.000794
MAC004016,Std,2013-06-22 23:30:00.0000000,0.761,0.000761
MAC004016,Std,2013-06-23 00:00:00.0000000,0.711,0.0007109999999999
MAC004016,Std,2013-06-23 00:30:00.0000000,0.71,0.00071
MAC004016,Std,2013-06-23 01:00:00.0000000,0.248,0.000248
MAC004016,Std,2013-06-23 01:30:00.0000000,0.221,0.000221
MAC004016,Std,2013-06-23 02:00:00.0000000,0.16,0.00016
MAC004016,Std,2013-06-23 02:30:00.0000000,0.15,0.00015
MAC004016,Std,2013-06-23 03:00:00.0000000,0.174,0.000174
MAC004016,Std,2013-06-23 03:30:00.0000000,0.145,0.000145
MAC004016,Std,2013-06-23 04:00:00.0000000,0.13,0.00013
MAC004016,Std,2013-06-23 04:30:00.0000000,0.132,0.000132
MAC004016,Std,2013-06-23 05:00:00.0000000,0.144,0.000144
MAC004016,Std,2013-06-23 05:30:00.0000000,0.175,0.000175
MAC004016,Std,2013-06-23 06:00:00.0000000,0.141,0.0001409999999999
MAC004016,Std,2013-06-23 06:30:00.0000000,0.131,0.000131
MAC004016,Std,2013-06-23 07:00:00.0000000,0.358,0.000358
MAC004016,Std,2013-06-23 07:30:00.0000000,0.846,0.000846
MAC004016,Std,2013-06-23 08:00:00.0000000,1.525,0.0015249999999999
MAC004016,Std,2013-06-23 08:30:00.0000000,0.868,0.000868
MAC004016,Std,2013-06-23 09:00:00.0000000,0.498,0.000498
MAC004016,Std,2013-06-23 09:30:00.0000000,0.521,0.000521
MAC004016,Std,2013-06-23 10:00:00.0000000,0.493,0.000493
MAC004016,Std,2013-06-23 10:30:00.0000000,0.535,0.000535
MAC004016,Std,2013-06-23 11:00:00.0000000,0.486,0.000486
MAC004016,Std,2013-06-23 11:30:00.0000000,0.544,0.000544
MAC004016,Std,2013-06-23 12:00:00.0000000,0.659,0.000659
MAC004016,Std,2013-06-23 12:30:00.0000000,1.166,0.001166
MAC004016,Std,2013-06-23 13:00:00.0000000,1.309,0.001309
MAC004016,Std,2013-06-23 13:30:00.0000000,1.4960001,0.0014960001
MAC004016,Std,2013-06-23 14:00:00.0000000,1.844,0.001844
MAC004016,Std,2013-06-23 14:30:00.0000000,1.686,0.001686
MAC004016,Std,2013-06-23 15:00:00.0000000,1.897,0.001897
MAC004016,Std,2013-06-23 15:30:00.0000000,2.0220001,0.0020220001
MAC004016,Std,2013-06-23 16:00:00.0000000,1.0,0.001
MAC004016,Std,2013-06-23 16:30:00.0000000,0.843,0.000843
MAC004016,Std,2013-06-23 17:00:00.0000000,0.803,0.000803
MAC004016,Std,2013-06-23 17:30:00.0000000,0.801,0.000801
MAC004016,Std,2013-06-23 18:00:00.0000000,1.294,0.001294
MAC004016,Std,2013-06-23 18:30:00.0000000,1.778,0.001778
MAC004016,Std,2013-06-23 19:00:00.0000000,1.6109999,0.0016109999
MAC004016,Std,2013-06-23 19:30:00.0000000,1.783,0.0017829999999999
MAC004016,Std,2013-06-23 20:00:00.0000000,1.341,0.001341
MAC004016,Std,2013-06-23 20:30:00.0000000,1.225,0.001225
MAC004016,Std,2013-06-23 21:00:00.0000000,1.742,0.001742
MAC004016,Std,2013-06-23 21:30:00.0000000,1.431,0.001431
MAC004016,Std,2013-06-23 22:00:00.0000000,1.395,0.001395
MAC004016,Std,2013-06-23 22:30:00.0000000,1.025,0.0010249999999999
MAC004016,Std,2013-06-23 23:00:00.0000000,1.332,0.001332
MAC004016,Std,2013-06-23 23:30:00.0000000,0.673,0.000673
MAC004016,Std,2013-06-24 00:00:00.0000000,0.138,0.000138
MAC004016,Std,2013-06-24 00:30:00.0000000,0.166,0.000166
MAC004016,Std,2013-06-24 01:00:00.0000000,0.138,0.000138
MAC004016,Std,2013-06-24 01:30:00.0000000,0.121,0.000121
MAC004016,Std,2013-06-24 02:00:00.0000000,0.119,0.0001189999999999
MAC004016,Std,2013-06-24 02:30:00.0000000,0.119,0.0001189999999999
MAC004016,Std,2013-06-24 03:00:00.0000000,0.144,0.000144
MAC004016,Std,2013-06-24 03:30:00.0000000,0.159,0.000159
MAC004016,Std,2013-06-24 04:00:00.0000000,0.174,0.000174
MAC004016,Std,2013-06-24 04:30:00.0000000,0.653,0.000653
MAC004016,Std,2013-06-24 05:00:00.0000000,0.494,0.000494
MAC004016,Std,2013-06-24 05:30:00.0000000,0.372,0.000372
MAC004016,Std,2013-06-24 06:00:00.0000000,0.158,0.000158
MAC004016,Std,2013-06-24 06:30:00.0000000,0.28,0.00028
MAC004016,Std,2013-06-24 07:00:00.0000000,0.454,0.000454
MAC004016,Std,2013-06-24 07:30:00.0000000,0.596,0.000596
MAC004016,Std,2013-06-24 08:00:00.0000000,0.494,0.000494
MAC004016,Std,2013-06-24 08:30:00.0000000,0.275,0.000275
MAC004016,Std,2013-06-24 09:00:00.0000000,0.283,0.000283
MAC004016,Std,2013-06-24 09:30:00.0000000,0.228,0.000228
MAC004016,Std,2013-06-24 10:00:00.0000000,0.228,0.000228
MAC004016,Std,2013-06-24 10:30:00.0000000,0.227,0.000227
MAC004016,Std,2013-06-24 11:00:00.0000000,0.232,0.000232
MAC004016,Std,2013-06-24 11:30:00.0000000,0.855,0.000855
MAC004016,Std,2013-06-24 12:00:00.0000000,0.802,0.000802
MAC004016,Std,2013-06-24 12:30:00.0000000,0.232,0.000232
MAC004016,Std,2013-06-24 13:00:00.0000000,0.169,0.000169
MAC004016,Std,2013-06-24 13:30:00.0000000,0.164,0.000164
MAC004016,Std,2013-06-24 14:00:00.0000000,0.168,0.000168
MAC004016,Std,2013-06-24 14:30:00.0000000,0.177,0.000177
MAC004016,Std,2013-06-24 15:00:00.0000000,0.211,0.000211
MAC004016,Std,2013-06-24 15:30:00.0000000,0.202,0.000202
MAC004016,Std,2013-06-24 16:00:00.0000000,0.167,0.000167
MAC004016,Std,2013-06-24 16:30:00.0000000,0.165,0.000165
MAC004016,Std,2013-06-24 17:00:00.0000000,0.168,0.000168
MAC004016,Std,2013-06-24 17:30:00.0000000,0.166,0.000166
MAC004016,Std,2013-06-24 18:00:00.0000000,0.197,0.000197
MAC004016,Std,2013-06-24 18:30:00.0000000,0.295,0.000295
MAC004016,Std,2013-06-24 19:00:00.0000000,0.697,0.0006969999999999
MAC004016,Std,2013-06-24 19:30:00.0000000,0.616,0.000616
MAC004016,Std,2013-06-24 20:00:00.0000000,0.616,0.000616
MAC004016,Std,2013-06-24 20:30:00.0000000,0.592,0.000592
MAC004016,Std,2013-06-24 21:00:00.0000000,0.609,0.000609
MAC004016,Std,2013-06-24 21:30:00.0000000,0.668,0.000668
MAC004016,Std,2013-06-24 22:00:00.0000000,0.293,0.0002929999999999
MAC004016,Std,2013-06-24 22:30:00.0000000,0.139,0.000139
MAC004016,Std,2013-06-24 23:00:00.0000000,0.14,0.00014
MAC004016,Std,2013-06-24 23:30:00.0000000,0.136,0.000136
MAC004016,Std,2013-06-25 00:00:00.0000000,0.123,0.000123
MAC004016,Std,2013-06-25 00:00:00.0000000,0.123,0.000123
MAC004016,Std,2013-06-25 00:30:00.0000000,0.145,0.000145
MAC004016,Std,2013-06-25 01:00:00.0000000,0.16,0.00016
MAC004016,Std,2013-06-25 01:30:00.0000000,0.137,0.000137
MAC004016,Std,2013-06-25 02:00:00.0000000,0.119,0.0001189999999999
MAC004016,Std,2013-06-25 02:30:00.0000000,0.117,0.000117
MAC004016,Std,2013-06-25 03:00:00.0000000,0.118,0.000118
MAC004016,Std,2013-06-25 03:30:00.0000000,0.122,0.000122
MAC004016,Std,2013-06-25 04:00:00.0000000,0.161,0.000161
MAC004016,Std,2013-06-25 04:30:00.0000000,0.152,0.000152
MAC004016,Std,2013-06-25 05:00:00.0000000,0.12,0.00012
MAC004016,Std,2013-06-25 05:30:00.0000000,0.117,0.000117
MAC004016,Std,2013-06-25 06:00:00.0000000,0.117,0.000117
MAC004016,Std,2013-06-25 06:30:00.0000000,0.335,0.000335
MAC004016,Std,2013-06-25 07:00:00.0000000,0.521,0.000521
MAC004016,Std,2013-06-25 07:30:00.0000000,0.422,0.000422
MAC004016,Std,2013-06-25 08:00:00.0000000,0.227,0.000227
MAC004016,Std,2013-06-25 08:30:00.0000000,0.165,0.000165
MAC004016,Std,2013-06-25 09:00:00.0000000,0.169,0.000169
MAC004016,Std,2013-06-25 09:30:00.0000000,0.166,0.000166
MAC004016,Std,2013-06-25 10:00:00.0000000,0.188,0.000188
MAC004016,Std,2013-06-25 10:30:00.0000000,0.208,0.000208
MAC004016,Std,2013-06-25 11:00:00.0000000,0.296,0.000296
MAC004016,Std,2013-06-25 11:30:00.0000000,0.31,0.00031
MAC004016,Std,2013-06-25 12:00:00.0000000,0.317,0.000317
MAC004016,Std,2013-06-25 12:30:00.0000000,0.227,0.000227
MAC004016,Std,2013-06-25 13:00:00.0000000,0.168,0.000168
MAC004016,Std,2013-06-25 13:30:00.0000000,0.215,0.000215
MAC004016,Std,2013-06-25 14:00:00.0000000,0.201,0.000201
MAC004016,Std,2013-06-25 14:30:00.0000000,0.17,0.00017
MAC004016,Std,2013-06-25 15:00:00.0000000,0.173,0.000173
MAC004016,Std,2013-06-25 15:30:00.0000000,0.169,0.000169
MAC004016,Std,2013-06-25 16:00:00.0000000,0.211,0.000211
MAC004016,Std,2013-06-25 16:30:00.0000000,0.397,0.000397
MAC004016,Std,2013-06-25 17:00:00.0000000,0.387,0.000387
MAC004016,Std,2013-06-25 17:30:00.0000000,0.371,0.000371
MAC004016,Std,2013-06-25 18:00:00.0000000,0.349,0.0003489999999999
MAC004016,Std,2013-06-25 18:30:00.0000000,0.353,0.0003529999999999
MAC004016,Std,2013-06-25 19:00:00.0000000,0.48,0.00048
MAC004016,Std,2013-06-25 19:30:00.0000000,0.533,0.000533
MAC004016,Std,2013-06-25 20:00:00.0000000,0.662,0.000662
MAC004016,Std,2013-06-25 20:30:00.0000000,0.633,0.000633
MAC004016,Std,2013-06-25 21:00:00.0000000,0.665,0.000665
MAC004016,Std,2013-06-25 21:30:00.0000000,1.026,0.001026
MAC004016,Std,2013-06-25 22:00:00.0000000,0.676,0.000676
MAC004016,Std,2013-06-25 22:30:00.0000000,0.638,0.000638
MAC004016,Std,2013-06-25 23:00:00.0000000,0.679,0.000679
MAC004016,Std,2013-06-25 23:30:00.0000000,1.408,0.001408
MAC004016,Std,2013-06-26 00:00:00.0000000,0.278,0.000278
MAC004016,Std,2013-06-26 00:30:00.0000000,0.187,0.000187
MAC004016,Std,2013-06-26 01:00:00.0000000,0.187,0.000187
MAC004016,Std,2013-06-26 01:30:00.0000000,0.147,0.000147
MAC004016,Std,2013-06-26 02:00:00.0000000,0.143,0.0001429999999999
MAC004016,Std,2013-06-26 02:30:00.0000000,0.146,0.000146
MAC004016,Std,2013-06-26 03:00:00.0000000,0.168,0.000168
MAC004016,Std,2013-06-26 03:30:00.0000000,0.187,0.000187
MAC004016,Std,2013-06-26 04:00:00.0000000,0.183,0.000183
MAC004016,Std,2013-06-26 04:30:00.0000000,0.184,0.000184
MAC004016,Std,2013-06-26 05:00:00.0000000,0.178,0.000178
MAC004016,Std,2013-06-26 05:30:00.0000000,0.159,0.000159
MAC004016,Std,2013-06-26 06:00:00.0000000,0.236,0.000236
MAC004016,Std,2013-06-26 06:30:00.0000000,0.496,0.000496
MAC004016,Std,2013-06-26 07:00:00.0000000,0.428,0.000428
MAC004016,Std,2013-06-26 07:30:00.0000000,0.56,0.00056
MAC004016,Std,2013-06-26 08:00:00.0000000,0.45,0.00045
MAC004016,Std,2013-06-26 08:30:00.0000000,0.405,0.000405
MAC004016,Std,2013-06-26 09:00:00.0000000,0.457,0.000457
MAC004016,Std,2013-06-26 09:30:00.0000000,0.418,0.0004179999999999
MAC004016,Std,2013-06-26 10:00:00.0000000,0.277,0.000277
MAC004016,Std,2013-06-26 10:30:00.0000000,0.218,0.000218
MAC004016,Std,2013-06-26 11:00:00.0000000,0.194,0.000194
MAC004016,Std,2013-06-26 11:30:00.0000000,0.193,0.000193
MAC004016,Std,2013-06-26 12:00:00.0000000,0.191,0.000191
MAC004016,Std,2013-06-26 12:30:00.0000000,0.216,0.000216
MAC004016,Std,2013-06-26 13:00:00.0000000,0.237,0.000237
MAC004016,Std,2013-06-26 13:30:00.0000000,0.225,0.000225
MAC004016,Std,2013-06-26 14:00:00.0000000,0.195,0.000195
MAC004016,Std,2013-06-26 14:30:00.0000000,0.192,0.000192
MAC004016,Std,2013-06-26 15:00:00.0000000,0.194,0.000194
MAC004016,Std,2013-06-26 15:30:00.0000000,0.203,0.000203
MAC004016,Std,2013-06-26 16:00:00.0000000,0.234,0.000234
MAC004016,Std,2013-06-26 16:30:00.0000000,0.229,0.000229
MAC004016,Std,2013-06-26 17:00:00.0000000,0.23,0.00023
MAC004016,Std,2013-06-26 17:30:00.0000000,0.203,0.000203
MAC004016,Std,2013-06-26 18:00:00.0000000,0.191,0.000191
MAC004016,Std,2013-06-26 18:30:00.0000000,0.252,0.000252
MAC004016,Std,2013-06-26 19:00:00.0000000,0.658,0.000658
MAC004016,Std,2013-06-26 19:30:00.0000000,0.595,0.0005949999999999
MAC004016,Std,2013-06-26 20:00:00.0000000,0.608,0.000608
MAC004016,Std,2013-06-26 20:30:00.0000000,0.555,0.000555
MAC004016,Std,2013-06-26 21:00:00.0000000,0.55,0.00055
MAC004016,Std,2013-06-26 21:30:00.0000000,0.7,0.0007
MAC004016,Std,2013-06-26 22:00:00.0000000,0.51,0.00051
MAC004016,Std,2013-06-26 22:30:00.0000000,0.553,0.000553
MAC004016,Std,2013-06-26 23:00:00.0000000,1.117,0.001117
MAC004016,Std,2013-06-26 23:30:00.0000000,0.472,0.000472
MAC004016,Std,2013-06-27 00:00:00.0000000,0.171,0.000171
MAC004016,Std,2013-06-27 00:30:00.0000000,0.136,0.000136
MAC004016,Std,2013-06-27 01:00:00.0000000,0.123,0.000123
MAC004016,Std,2013-06-27 01:30:00.0000000,0.124,0.000124
MAC004016,Std,2013-06-27 02:00:00.0000000,0.121,0.000121
MAC004016,Std,2013-06-27 02:30:00.0000000,0.164,0.000164
MAC004016,Std,2013-06-27 03:00:00.0000000,0.161,0.000161
MAC004016,Std,2013-06-27 03:30:00.0000000,0.16,0.00016
MAC004016,Std,2013-06-27 04:00:00.0000000,0.121,0.000121
MAC004016,Std,2013-06-27 04:30:00.0000000,0.124,0.000124
MAC004016,Std,2013-06-27 05:00:00.0000000,0.121,0.000121
MAC004016,Std,2013-06-27 05:30:00.0000000,0.126,0.000126
MAC004016,Std,2013-06-27 06:00:00.0000000,0.324,0.000324
MAC004016,Std,2013-06-27 06:30:00.0000000,0.37,0.00037
MAC004016,Std,2013-06-27 07:00:00.0000000,0.448,0.000448
MAC004016,Std,2013-06-27 07:30:00.0000000,0.563,0.0005629999999999
MAC004016,Std,2013-06-27 08:00:00.0000000,0.453,0.000453
MAC004016,Std,2013-06-27 08:30:00.0000000,0.193,0.000193
MAC004016,Std,2013-06-27 09:00:00.0000000,0.168,0.000168
MAC004016,Std,2013-06-27 09:30:00.0000000,0.197,0.000197
MAC004016,Std,2013-06-27 10:00:00.0000000,0.209,0.0002089999999999
MAC004016,Std,2013-06-27 10:30:00.0000000,0.209,0.0002089999999999
MAC004016,Std,2013-06-27 11:00:00.0000000,0.176,0.000176
MAC004016,Std,2013-06-27 11:30:00.0000000,0.171,0.000171
MAC004016,Std,2013-06-27 12:00:00.0000000,0.171,0.000171
MAC004016,Std,2013-06-27 12:30:00.0000000,0.173,0.000173
MAC004016,Std,2013-06-27 13:00:00.0000000,0.193,0.000193
MAC004016,Std,2013-06-27 13:30:00.0000000,0.213,0.000213
MAC004016,Std,2013-06-27 14:00:00.0000000,0.205,0.000205
MAC004016,Std,2013-06-27 14:30:00.0000000,0.261,0.000261
MAC004016,Std,2013-06-27 15:00:00.0000000,0.2,0.0002
MAC004016,Std,2013-06-27 15:30:00.0000000,0.171,0.000171
MAC004016,Std,2013-06-27 16:00:00.0000000,0.173,0.000173
MAC004016,Std,2013-06-27 16:30:00.0000000,0.185,0.000185
MAC004016,Std,2013-06-27 17:00:00.0000000,0.189,0.000189
MAC004016,Std,2013-06-27 17:30:00.0000000,0.449,0.000449
MAC004016,Std,2013-06-27 18:00:00.0000000,0.975,0.000975
MAC004016,Std,2013-06-27 18:30:00.0000000,0.985,0.000985
MAC004016,Std,2013-06-27 19:00:00.0000000,0.927,0.000927
MAC004016,Std,2013-06-27 19:30:00.0000000,0.854,0.000854
MAC004016,Std,2013-06-27 20:00:00.0000000,0.877,0.000877
MAC004016,Std,2013-06-27 20:30:00.0000000,0.855,0.000855
MAC004016,Std,2013-06-27 21:00:00.0000000,0.877,0.000877
MAC004016,Std,2013-06-27 21:30:00.0000000,0.817,0.000817
MAC004016,Std,2013-06-27 22:00:00.0000000,0.81,0.00081
MAC004016,Std,2013-06-27 22:30:00.0000000,0.779,0.000779
MAC004016,Std,2013-06-27 23:00:00.0000000,0.848,0.000848
MAC004016,Std,2013-06-27 23:30:00.0000000,0.615,0.000615
MAC004016,Std,2013-06-28 00:00:00.0000000,0.116,0.000116
MAC004016,Std,2013-06-28 00:30:00.0000000,0.133,0.000133
MAC004016,Std,2013-06-28 01:00:00.0000000,0.152,0.000152
MAC004016,Std,2013-06-28 01:30:00.0000000,0.146,0.000146
MAC004016,Std,2013-06-28 02:00:00.0000000,0.141,0.0001409999999999
MAC004016,Std,2013-06-28 02:30:00.0000000,0.109,0.000109
MAC004016,Std,2013-06-28 03:00:00.0000000,0.11,0.00011
MAC004016,Std,2013-06-28 03:30:00.0000000,0.108,0.000108
MAC004016,Std,2013-06-28 04:00:00.0000000,0.11,0.00011
MAC004016,Std,2013-06-28 04:30:00.0000000,0.143,0.0001429999999999
MAC004016,Std,2013-06-28 05:00:00.0000000,0.152,0.000152
MAC004016,Std,2013-06-28 05:30:00.0000000,0.144,0.000144
MAC004016,Std,2013-06-28 06:00:00.0000000,0.287,0.000287
MAC004016,Std,2013-06-28 06:30:00.0000000,0.38,0.00038
MAC004016,Std,2013-06-28 07:00:00.0000000,0.369,0.000369
MAC004016,Std,2013-06-28 07:30:00.0000000,0.353,0.0003529999999999
MAC004016,Std,2013-06-28 08:00:00.0000000,0.398,0.000398
MAC004016,Std,2013-06-28 08:30:00.0000000,0.294,0.000294
MAC004016,Std,2013-06-28 09:00:00.0000000,0.292,0.000292
MAC004016,Std,2013-06-28 09:30:00.0000000,0.153,0.000153
MAC004016,Std,2013-06-28 10:00:00.0000000,0.158,0.000158
MAC004016,Std,2013-06-28 10:30:00.0000000,0.156,0.000156
MAC004016,Std,2013-06-28 11:00:00.0000000,0.205,0.000205
MAC004016,Std,2013-06-28 11:30:00.0000000,0.249,0.000249
MAC004016,Std,2013-06-28 12:00:00.0000000,0.368,0.000368
MAC004016,Std,2013-06-28 12:30:00.0000000,0.308,0.000308
MAC004016,Std,2013-06-28 13:00:00.0000000,0.291,0.0002909999999999
MAC004016,Std,2013-06-28 13:30:00.0000000,0.158,0.000158
MAC004016,Std,2013-06-28 14:00:00.0000000,0.161,0.000161
MAC004016,Std,2013-06-28 14:30:00.0000000,0.252,0.000252
MAC004016,Std,2013-06-28 15:00:00.0000000,0.199,0.000199
MAC004016,Std,2013-06-28 15:30:00.0000000,0.204,0.000204
MAC004016,Std,2013-06-28 16:00:00.0000000,0.221,0.000221
MAC004016,Std,2013-06-28 16:30:00.0000000,0.267,0.000267
MAC004016,Std,2013-06-28 17:00:00.0000000,0.979,0.000979
MAC004016,Std,2013-06-28 17:30:00.0000000,0.907,0.000907
MAC004016,Std,2013-06-28 18:00:00.0000000,0.913,0.000913
MAC004016,Std,2013-06-28 18:30:00.0000000,0.902,0.000902
MAC004016,Std,2013-06-28 19:00:00.0000000,0.927,0.000927
MAC004016,Std,2013-06-28 19:30:00.0000000,0.933,0.000933
MAC004016,Std,2013-06-28 20:00:00.0000000,0.914,0.000914
MAC004016,Std,2013-06-28 20:30:00.0000000,0.938,0.0009379999999999
MAC004016,Std,2013-06-28 21:00:00.0000000,0.961,0.0009609999999999
MAC004016,Std,2013-06-28 21:30:00.0000000,1.046,0.001046
MAC004016,Std,2013-06-28 22:00:00.0000000,0.955,0.000955
MAC004016,Std,2013-06-28 22:30:00.0000000,0.876,0.000876
MAC004016,Std,2013-06-28 23:00:00.0000000,0.845,0.0008449999999999
MAC004016,Std,2013-06-28 23:30:00.0000000,0.832,0.000832
MAC004016,Std,2013-06-29 00:00:00.0000000,0.41,0.00041
MAC004016,Std,2013-06-29 00:30:00.0000000,0.139,0.000139
MAC004016,Std,2013-06-29 01:00:00.0000000,0.157,0.000157
MAC004016,Std,2013-06-29 01:30:00.0000000,0.131,0.000131
MAC004016,Std,2013-06-29 02:00:00.0000000,0.11,0.00011
MAC004016,Std,2013-06-29 02:30:00.0000000,0.113,0.000113
MAC004016,Std,2013-06-29 03:00:00.0000000,0.11,0.00011
MAC004016,Std,2013-06-29 03:30:00.0000000,0.141,0.0001409999999999
